scaffold_id,scaffold_name,murcko_smiles,generic_murcko_smiles,source_classes,representative_molecules,best_fxia_activity,median_fxia_activity,activity_tier,selectivity_evidence,pdb_evidence,sar_depth,patent_crowding,synthetic_accessibility,generation_suitability,recommended_generation_methods,key_exit_vectors,known_liabilities,priority_score,decision,notes
FXIA-SCAF-0043,ChEMBL Murcko scaffold cluster,O=C(Cn1ccc(-c2ccccc2)cc1=O)Nc1ccc2nc[nH]c2c1,CC(CC1CCC2CCCC2C1)CC1CCC(C2CCCCC2)CC1C,ChEMBL activity records,CHEMBL3908025;CHEMBL3934838;CHEMBL3925879;CHEMBL3982121,6.2 nM,195 nM,Tier A,needs_verification,needs_verification,chembl_activity_cluster,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,40 ChEMBL assay rows; 4 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0044,ChEMBL Murcko scaffold cluster,O=C1CCCC[C@H](n2cnc(-c3ccccc3-n3ccnn3)cc2=O)c2cc(ccn2)-c2[nH]ncc2N1,CC1CCCCC(C2CCC(C3CCCCC3C3CCCC3)CC2C)C2CCCC(C2)C2CCCC2C1,ChEMBL activity records,CHEMBL4112929;CHEMBL4107758;CHEMBL4115014;CHEMBL4107761;CHEMBL5093567,0.1 nM,0.1 nM,Tier A,needs_verification,needs_verification,chembl_activity_cluster,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,40 ChEMBL assay rows; 5 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0045,ChEMBL Murcko scaffold cluster,c1ccc2oc(COc3ccc4oc(COc5ccc6occc6c5)cc4c3)cc2c1,C1CC2CCC(CCC3CC4CCC(CCC5CC6CCCCC6C5)CC4C3)CC2C1,ChEMBL activity records,CHEMBL2396784;CHEMBL2396787;CHEMBL2396788;CHEMBL2396783;CHEMBL2396790,820 nM,29900 nM,Tier C,needs_verification,needs_verification,chembl_activity_cluster,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,39 ChEMBL assay rows; 8 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0046,ChEMBL Murcko scaffold cluster,c1ccc(-c2c[nH+]c3c(c2)CCC3c2ncc(-c3ccccc3)[nH]2)cc1,C1CCC(C2CCC3C(CCC3C3CCC(C4CCCCC4)C3)C2)CC1,ChEMBL activity records,CHEMBL5744506;CHEMBL5745420;CHEMBL5760231;CHEMBL5783789;CHEMBL5949531,4.7 nM,247 nM,Tier A,needs_verification,needs_verification,chembl_activity_cluster,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,39 ChEMBL assay rows; 9 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0047,ChEMBL Murcko scaffold cluster,O=C(Nc1ccccc1)C1c2ccccc2CCN1C(=O)c1cn(-c2ccccc2)nn1,CC(CC1CCCCC1)C1C2CCCCC2CCC1C(C)C1CCC(C2CCCCC2)C1,ChEMBL activity records,CHEMBL5969540;CHEMBL6022341;CHEMBL5995277;CHEMBL6025343;CHEMBL6037857,5 nM,14.5 nM,Tier A,needs_verification,needs_verification,chembl_activity_cluster,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,39 ChEMBL assay rows; 13 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0048,ChEMBL Murcko scaffold cluster,O=C(Nc1ccccc1)C1c2cccc(N3CCCCC3)c2CCN1C(=O)C1CC(c2ccccc2)=NO1,CC(CC1CCCCC1)C1C(C(C)C2CCC(C3CCCCC3)C2)CCC2C(C3CCCCC3)CCCC21,ChEMBL activity records,CHEMBL5926002;CHEMBL5876455;CHEMBL5886858;CHEMBL6044621;CHEMBL5796961,5 nM,12.5 nM,Tier A,needs_verification,needs_verification,chembl_activity_cluster,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,39 ChEMBL assay rows; 6 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0049,ChEMBL Murcko scaffold cluster,O=C(Cn1ccc(-c2ccccc2-c2nnco2)cc1=O)Nc1ccc2n[nH]cc2c1,CC(CC1CCC2CCCC2C1)CC1CCC(C2CCCCC2C2CCCC2)CC1C,ChEMBL activity records,CHEMBL5394222;CHEMBL5439934;CHEMBL5772984;CHEMBL5894109;CHEMBL6019403,2.1 nM,4 nM,Tier A,needs_verification,needs_verification,chembl_activity_cluster,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,38 ChEMBL assay rows; 6 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0050,ChEMBL Murcko scaffold cluster,O=C(Cn1ccc(-c2ccccc2-n2cnnn2)cc1=O)Nc1ccc2n[nH]cc2c1,CC(CC1CCC2CCCC2C1)CC1CCC(C2CCCCC2C2CCCC2)CC1C,ChEMBL activity records,CHEMBL5418525;CHEMBL5420659;CHEMBL5741121;CHEMBL5887612;CHEMBL5951052,0.26 nM,0.545 nM,Tier A,needs_verification,needs_verification,chembl_activity_cluster,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,38 ChEMBL assay rows; 7 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0051,ChEMBL Murcko scaffold cluster,O=C(Nc1ccccc1)C(CC1CCOC1)n1ccc(-c2ccccc2)cc1=O,CC1CC(C2CCCCC2)CCC1C(CC1CCCC1)C(C)CC1CCCCC1,ChEMBL activity records,CHEMBL3979068,3.2 nM,8.5 nM,Tier C,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,37 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0052,ChEMBL Murcko scaffold cluster,O=C(Nc1ccccc1)C(CC1CCOCC1)n1ccc(-c2ccccc2)cc1=O,CC1CC(C2CCCCC2)CCC1C(CC1CCCCC1)C(C)CC1CCCCC1,ChEMBL activity records,CHEMBL3902142;CHEMBL3915797,2.4 nM,14 nM,Tier A,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,37 ChEMBL assay rows; 2 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0053,ChEMBL Murcko scaffold cluster,O=C(Cn1ccc(-c2ccccc2-c2nnco2)cc1=O)Nc1cccnc1,CC(CC1CCCCC1)CC1CCC(C2CCCCC2C2CCCC2)CC1C,ChEMBL activity records,CHEMBL5933944;CHEMBL5810238;CHEMBL5854723;CHEMBL6021543;CHEMBL5787722,3.7 nM,5.85 nM,Tier A,needs_verification,needs_verification,chembl_activity_cluster,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,36 ChEMBL assay rows; 6 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0054,ChEMBL Murcko scaffold cluster,O=C(Cn1ccc(-c2ccccc2-n2ccnn2)cc1=O)Nc1cccnc1,CC(CC1CCCCC1)CC1CCC(C2CCCCC2C2CCCC2)CC1C,ChEMBL activity records,CHEMBL5866307;CHEMBL5889086;CHEMBL5752705;CHEMBL5946860;CHEMBL5916359,1.3 nM,2.7 nM,Tier A,needs_verification,needs_verification,chembl_activity_cluster,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,36 ChEMBL assay rows; 6 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0055,ChEMBL Murcko scaffold cluster,O=C(NCc1ccccc1)c1cnn(Cc2ccc(Cn3ccccc3=O)cc2)c1,CC1CCCCC1CC1CCC(CC2CCC(C(C)CCC3CCCCC3)C2)CC1,ChEMBL activity records,CHEMBL5912672;CHEMBL5917688;CHEMBL5170608;CHEMBL5968117;CHEMBL6042959,needs_verification,needs_verification,Tier D,needs_verification,needs_verification,chembl_activity_cluster,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,36 ChEMBL assay rows; 11 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0056,ChEMBL Murcko scaffold cluster,O=C(Nc1cccnc1)C(Cc1ccccn1)n1ccc(-c2ccccc2)cc1=O,CC1CC(C2CCCCC2)CCC1C(CC1CCCCC1)C(C)CC1CCCCC1,ChEMBL activity records,CHEMBL5954655;CHEMBL6056217;CHEMBL5946183;CHEMBL5988306;CHEMBL5816418,7 nM,111 nM,Tier A,needs_verification,needs_verification,chembl_activity_cluster,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,36 ChEMBL assay rows; 5 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0057,ChEMBL Murcko scaffold cluster,O=C(Nc1cccnc1)C(Cc1cnco1)n1ccc(-c2ccccc2)cc1=O,CC1CC(C2CCCCC2)CCC1C(CC1CCCC1)C(C)CC1CCCCC1,ChEMBL activity records,CHEMBL5806893;CHEMBL5942076;CHEMBL5830263;CHEMBL6057288;CHEMBL5905997,6 nM,22.5 nM,Tier A,needs_verification,needs_verification,chembl_activity_cluster,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,36 ChEMBL assay rows; 5 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0058,ChEMBL Murcko scaffold cluster,O=C1CCCC[C@H](n2cnc(-c3ccccc3-n3ccnn3)cc2=O)c2ccnc(c2)-c2[nH]ncc2N1,CC1CCCCC(C2CCC(C3CCCCC3C3CCCC3)CC2C)C2CCCC(C2)C2CCCC2C1,ChEMBL activity records,CHEMBL4111839;CHEMBL4113006;CHEMBL4107075,0.1 nM,0.2 nM,Tier A,needs_verification,needs_verification,chembl_activity_cluster,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,35 ChEMBL assay rows; 3 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0059,ChEMBL Murcko scaffold cluster,O=C(Cn1ccc(-c2ccccc2)cc1=O)Nc1ccc2[nH]ccc2c1,CC(CC1CCC2CCCC2C1)CC1CCC(C2CCCCC2)CC1C,ChEMBL activity records,CHEMBL3898838;CHEMBL5844784;CHEMBL5952997;CHEMBL5968215;CHEMBL5796213,4.3 nM,31 nM,Tier A,needs_verification,needs_verification,chembl_activity_cluster,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,34 ChEMBL assay rows; 5 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0060,ChEMBL Murcko scaffold cluster,O=C(Nc1ccccc1)C(CC1CCCOC1)n1ccc(-c2ccccc2)cc1=O,CC1CC(C2CCCCC2)CCC1C(CC1CCCCC1)C(C)CC1CCCCC1,ChEMBL activity records,CHEMBL3941923,1.5 nM,20.5 nM,Tier C,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,34 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0061,ChEMBL Murcko scaffold cluster,O=C(Nc1ccccc1)C1c2cccc(-c3ccccc3)c2CCN1C(=O)c1cn(-c2ccccc2)nn1,CC(CC1CCCCC1)C1C(C(C)C2CCC(C3CCCCC3)C2)CCC2C(C3CCCCC3)CCCC21,ChEMBL activity records,CHEMBL5987311;CHEMBL5980802;CHEMBL5879228;CHEMBL6031144;CHEMBL5913257,5 nM,5 nM,Tier A,needs_verification,needs_verification,chembl_activity_cluster,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,33 ChEMBL assay rows; 11 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0062,ChEMBL Murcko scaffold cluster,O=C(Nc1ccccc1)C1c2ccccc2CCN1C(=O)/C=C/c1ccccc1-n1cnnn1,CC(CCC1CCCCC1C1CCCC1)C1CCC2CCCCC2C1C(C)CC1CCCCC1,ChEMBL activity records,CHEMBL3701232;CHEMBL3701227;CHEMBL3663879;CHEMBL3663880;CHEMBL3663881,5 nM,38.69 nM,Tier A,needs_verification,needs_verification,chembl_activity_cluster,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,31 ChEMBL assay rows; 24 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0063,ChEMBL Murcko scaffold cluster,O=C(Cn1ccc(-c2ccccc2)cc1=O)Nc1ccc(-c2cc(=O)[nH][nH]2)cc1,CC(CC1CCC(C2CCC(C)C2)CC1)CC1CCC(C2CCCCC2)CC1C,ChEMBL activity records,CHEMBL3962192;CHEMBL3889716;CHEMBL3969933,3.5 nM,14 nM,Tier A,needs_verification,needs_verification,chembl_activity_cluster,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,30 ChEMBL assay rows; 3 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0064,ChEMBL Murcko scaffold cluster,O=C(Cn1ccc(-c2ccccc2)cc1=O)Nc1ccc2[nH]c(=O)[nH]c2c1,CC(CC1CCC2CC(C)CC2C1)CC1CCC(C2CCCCC2)CC1C,ChEMBL activity records,CHEMBL3902216;CHEMBL3912182;CHEMBL3933633,3.6 nM,15 nM,Tier A,needs_verification,needs_verification,chembl_activity_cluster,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,30 ChEMBL assay rows; 3 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0065,ChEMBL Murcko scaffold cluster,O=C(Nc1ccccc1)C(C[C@@H]1CCCO1)n1ccc(-c2ccccc2)cc1=O,CC1CC(C2CCCCC2)CCC1C(CC1CCCC1)C(C)CC1CCCCC1,ChEMBL activity records,CHEMBL3936037,1.3 nM,5.35 nM,Tier C,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,30 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0066,ChEMBL Murcko scaffold cluster,O=C(Cn1ccc(-c2ccccc2)cc1=O)Nc1ccc2cc[nH]c2c1,CC(CC1CCC2CCCC2C1)CC1CCC(C2CCCCC2)CC1C,ChEMBL activity records,CHEMBL3954349;CHEMBL3936815;CHEMBL3983013,3.1 nM,17 nM,Tier A,needs_verification,needs_verification,chembl_activity_cluster,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,30 ChEMBL assay rows; 3 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0067,ChEMBL Murcko scaffold cluster,O=C(Cn1ccc(-c2ccccc2C2=NOCC2)cc1=O)Nc1ccccc1,CC(CC1CCCCC1)CC1CCC(C2CCCCC2C2CCCC2)CC1C,ChEMBL activity records,CHEMBL5998489;CHEMBL5933160;CHEMBL5915148;CHEMBL5793292;CHEMBL5900784,1.3 nM,9 nM,Tier A,needs_verification,needs_verification,chembl_activity_cluster,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,30 ChEMBL assay rows; 5 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0068,ChEMBL Murcko scaffold cluster,O=C(Cn1ccc(-c2ccccc2-c2ccon2)cc1=O)Nc1ccccc1,CC(CC1CCCCC1)CC1CCC(C2CCCCC2C2CCCC2)CC1C,ChEMBL activity records,CHEMBL6059855;CHEMBL5870197;CHEMBL5810994;CHEMBL6028217;CHEMBL5903300,0.53 nM,6.4 nM,Tier A,needs_verification,needs_verification,chembl_activity_cluster,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,30 ChEMBL assay rows; 5 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0069,ChEMBL Murcko scaffold cluster,O=C(Cn1ccc(-c2ccccc2-c2nnco2)cc1=O)Nc1ccc2nccnc2c1,CC(CC1CCC2CCCCC2C1)CC1CCC(C2CCCCC2C2CCCC2)CC1C,ChEMBL activity records,CHEMBL5819775;CHEMBL6019976;CHEMBL5910263;CHEMBL6008556;CHEMBL5744198,1.6 nM,3 nM,Tier A,needs_verification,needs_verification,chembl_activity_cluster,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,30 ChEMBL assay rows; 5 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0070,ChEMBL Murcko scaffold cluster,O=C(Cn1ccc(-c2ccccc2-n2cnnn2)cc1=O)Nc1cccnc1,CC(CC1CCCCC1)CC1CCC(C2CCCCC2C2CCCC2)CC1C,ChEMBL activity records,CHEMBL5743593;CHEMBL5903640;CHEMBL5774529;CHEMBL5865026;CHEMBL6051121,0.46 nM,0.71 nM,Tier A,needs_verification,needs_verification,chembl_activity_cluster,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,30 ChEMBL assay rows; 5 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0071,ChEMBL Murcko scaffold cluster,c1ccc(-n2cnnn2)c(-c2c[nH+]c3c(c2)CCC3c2ncc(-c3ccsc3)[nH]2)c1,C1CCC(C2CCC(C3CCC4CC(C5CCCCC5C5CCCC5)CCC43)C2)C1,ChEMBL activity records,CHEMBL5938796;CHEMBL5810897;CHEMBL5757510;CHEMBL5945503;CHEMBL5938514,0.34 nM,22.89 nM,Tier A,needs_verification,needs_verification,chembl_activity_cluster,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,30 ChEMBL assay rows; 6 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0072,ChEMBL Murcko scaffold cluster,O=C(Nc1ccccc1)C(CC1CCCCC1)c1ccc(-c2ccccc2)c[nH+]1,CC(CC1CCCCC1)C(CC1CCCCC1)C1CCC(C2CCCCC2)CC1,ChEMBL activity records,CHEMBL5993539;CHEMBL5926003;CHEMBL6026260;CHEMBL5844527;CHEMBL5896455,0.33 nM,3.2 nM,Tier A,needs_verification,needs_verification,chembl_activity_cluster,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,30 ChEMBL assay rows; 5 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0073,ChEMBL Murcko scaffold cluster,O=C(Nc1ccccc1)C1c2cccc(N3CCCCC3)c2CCN1C(=O)c1cn(-c2ccccc2)nn1,CC(CC1CCCCC1)C1C(C(C)C2CCC(C3CCCCC3)C2)CCC2C(C3CCCCC3)CCCC21,ChEMBL activity records,CHEMBL5919141;CHEMBL6008808;CHEMBL5768829;CHEMBL5782405;CHEMBL5893364,5 nM,5 nM,Tier A,needs_verification,needs_verification,chembl_activity_cluster,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,30 ChEMBL assay rows; 10 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0074,ChEMBL Murcko scaffold cluster,O=C1CCCC[C@H](NC(=O)c2cnn(-c3ccccc3)c2)c2cc(ccn2)-c2ccccc2N1,CC1CCCCC(CC(C)C2CCC(C3CCCCC3)C2)C2CCCC(C2)C2CCCCC2C1,ChEMBL activity records,CHEMBL4534617;CHEMBL4437236;CHEMBL4464434;CHEMBL4445384;CHEMBL4476061,2.2 nM,7.865 nM,Tier A,needs_verification,needs_verification,chembl_activity_cluster,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,28 ChEMBL assay rows; 11 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0075,ChEMBL Murcko scaffold cluster,O=C(Nc1ccccc1)[C@H](CC1CC1)c1ccc(-c2ccccc2)c[nH+]1,CC(CC1CCCCC1)C(CC1CC1)C1CCC(C2CCCCC2)CC1,ChEMBL activity records,CHEMBL5396738;CHEMBL5794980;CHEMBL5966243;CHEMBL5933918;CHEMBL5878042,0.19 nM,0.9 nM,Tier A,needs_verification,needs_verification,chembl_activity_cluster,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,28 ChEMBL assay rows; 8 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0076,ChEMBL Murcko scaffold cluster,O=C(Nc1ccccc1)C(C[C@H]1CCCO1)n1ccc(-c2ccccc2)cc1=O,CC1CC(C2CCCCC2)CCC1C(CC1CCCC1)C(C)CC1CCCCC1,ChEMBL activity records,CHEMBL4108974,2.4 nM,4.4 nM,Tier C,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,27 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0077,ChEMBL Murcko scaffold cluster,O=C1CCCC[C@H](c2ccc(-c3ccccc3-n3cccn3)c[nH+]2)c2nc(c[nH]2)-c2ccccc2N1,CC1CCCCC(C2CCC(C3CCCCC3C3CCCC3)CC2)C2CCC(C2)C2CCCCC2C1,ChEMBL activity records,CHEMBL5180377;CHEMBL5173049;CHEMBL5426898;CHEMBL5936528;CHEMBL6051219,0.35 nM,0.9 nM,Tier A,needs_verification,needs_verification,chembl_activity_cluster,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,27 ChEMBL assay rows; 11 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
